px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
9.76144	-12.1639	-2.01272	1.4196	-0.457186	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	18.6168
9.73336	-12.2758	-2.04497	1.38795	-0.463886	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	1.55039
9.62788	-12.3842	-1.13859	1.28157	-0.553672	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	39.7279
9.59493	-12.4478	-1.19111	1.24237	-0.562477	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	3.27695
9.47861	-12.6268	-1.86068	1.14917	-0.627667	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	25.7166
9.42366	-12.7187	-1.89456	1.10832	-0.633579	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	1.58836
9.2922	-12.7753	-0.578469	0.956929	-0.765698	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	73.9939
9.24614	-12.8115	-0.725873	0.901311	-0.778926	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	8.64808
9.05159	-12.9857	-1.3164	0.764558	-0.883267	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	83.6168
8.97694	-13.0312	-1.44187	0.709585	-0.892785	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	5.45205
8.74266	-13.168	-2.24862	0.55631	-1.01155	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	56.6036
8.60907	-13.2253	-2.37569	0.491049	-1.0197	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	3.77777
8.35468	-13.3436	-3.30664	0.401207	-1.05808	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	8.74521
8.17387	-13.3943	-3.31906	0.334805	-1.06435	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	1.83939
7.98361	-13.3977	-3.52634	0.219698	-1.12674	7.88931	-13.1791	7.9	-13.25	-2.72673	0	7.33901
7.79075	-13.4161	-3.48963	0.149652	-1.13282	7.75593	-13.2425	7.75	-13.25	-2.72673	0	1.53747
7.63355	-13.4011	-3.35692	0.0645365	-1.15578	7.52542	-13.1457	7.6	-13.25	-2.72991	0	2.42587
7.44954	-13.391	-3.31946	-0.00644131	-1.16141	7.44992	-13.2329	7.45	-13.25	-2.72991	0	1.22619
7.23807	-13.3319	-4.07669	-0.110266	-1.2055	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	12.3327
7.01881	-13.2873	-4.04567	-0.182914	-1.21058	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	0.848618
6.94718	-13.2656	-2.3471	-0.24227	-1.19569	6.90569	-13.1515	6.9	-13.15	-2.72312	0	21.678
6.81522	-13.2215	-2.36729	-0.310394	-1.1963	6.73255	-13.1364	6.75	-13.15	-2.72312	0	0.687739
6.68366	-13.216	-2.14078	-0.345968	-1.17196	6.69426	-13.3705	6.6	-13.15	-3.00475	0	4.64344
6.57408	-13.1714	-2.17278	-0.403955	-1.17014	6.42749	-13.1436	6.45	-13.15	-3.00472	0	1.06241
6.44317	-13.1391	-2.28514	-0.445696	-1.1534	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	1.88751
6.33578	-13.0825	-2.30211	-0.503526	-1.15261	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	0.384716
6.18511	-13.038	-2.3891	-0.539528	-1.12482	6.162	-13.1569	6.1	-13	-2.72732	0.909111	4.5776
6.0674	-12.9621	-2.41259	-0.600765	-1.12317	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	0.65972
5.90596	-12.9113	-2.41087	-0.6202	-1.07881	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	9.45805
5.7929	-12.8285	-2.43522	-0.676902	-1.07541	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	0.990037
5.62236	-12.7522	-2.78713	-0.694011	-1.03201	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	8.38005
5.50405	-12.6498	-2.79729	-0.749433	-1.0303	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	0.202238
5.36128	-12.551	-2.92831	-0.781757	-1.00498	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	2.18208
5.24414	-12.4332	-2.94491	-0.833928	-1.00122	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	0.726756
5.11588	-12.359	-2.57839	-0.847836	-0.958473	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	6.81492
5.02112	-12.2467	-2.59004	-0.899742	-0.957095	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	0.240845
4.87856	-12.1214	-3.13266	-0.921336	-0.925082	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	5.29209
4.7762	-11.9787	-3.1387	-0.972396	-0.924899	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	0.054845
4.72172	-11.8734	-2.30305	-1.03065	-0.931683	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	5.79456
4.65982	-11.7623	-2.30323	-1.08255	-0.93233	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	0.0196443
4.59668	-11.6258	-2.65938	-1.13816	-0.936889	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	1.10921
4.53782	-11.4867	-2.66608	-1.19093	-0.937693	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	0.0946613
4.48472	-11.2766	-3.58258	-1.26419	-0.960452	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	8.65727
4.43047	-11.0861	-3.58473	-1.3176	-0.961056	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	0.0211126
4.43806	-10.9889	-1.93769	-1.39383	-0.988245	4.46178	-10.9843	4.45	-10.95	0	1.81804	22.635
4.42267	-10.8823	-1.9401	-1.44894	-0.989019	4.4464	-10.8663	4.45	-10.85	0	1.81805	0.0378242
4.4333	-10.7799	-1.86274	-1.51981	-1.00766	4.60972	-11.1274	4.45	-10.75	0	1.81614	2.96945
4.43025	-10.6734	-1.87028	-1.57586	-1.00803	4.43858	-10.6346	4.45	-10.65	0	1.81614	0.076663
4.4349	-10.4625	-3.37796	-1.63182	-1.00726	4.43099	-10.4242	4.45	-10.45	0	3.6396	18.1812
4.4505	-10.2743	-3.38385	-1.6872	-1.00713	4.44616	-10.2449	4.45	-10.25	0	3.6396	0.0438788
4.49551	-10.1188	-2.8189	-1.76612	-1.0362	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	4.17571
4.5303	-9.966	-2.82515	-1.82363	-1.03685	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	0.0455197
4.59031	-9.78853	-3.26468	-1.88725	-1.04994	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	2.28349
4.64563	-9.63648	-3.2615	-1.93989	-1.05007	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	0.0142938
4.69488	-9.52915	-2.448	-2.00189	-1.05804	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	6.57121
4.75504	-9.41291	-2.4367	-2.06015	-1.05809	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	0.0989062
4.82675	-9.26519	-3.03438	-2.10367	-1.04497	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	4.10008
4.90932	-9.13915	-3.03617	-2.15712	-1.04623	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	0.0705636
5.00298	-8.9513	-3.77686	-2.18243	-1.0013	5.03379	-9.03255	5	-9	0.908384	2.72514	10.6802
5.12422	-8.78859	-3.74588	-2.23671	-1.00006	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	0.328806
5.1828	-8.71711	-2.868	-2.28542	-0.993247	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	7.57016
5.28874	-8.60521	-2.84623	-2.34042	-0.993287	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	0.14594
5.34698	-8.47303	-3.01769	-2.34682	-0.926156	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	17.4503
5.46403	-8.35791	-3.00427	-2.39714	-0.925575	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	0.0411593
5.55645	-8.23915	-2.98249	-2.42249	-0.889509	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	4.51314
5.68067	-8.13683	-2.95978	-2.47157	-0.889553	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	0.0866626
5.76478	-8.03962	-2.71095	-2.49466	-0.852625	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	5.35568
5.88039	-7.9516	-2.68026	-2.5403	-0.851669	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	0.225251
5.94438	-7.86707	-2.23259	-2.55371	-0.804689	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	10.3992
6.04713	-7.79705	-2.24691	-2.59655	-0.803611	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	0.110284
6.12424	-7.6492	-1.8366	-2.56323	-0.699371	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	59.0714
6.21143	-7.58411	-1.89896	-2.59803	-0.69627	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	1.13992
6.40824	-7.43965	-2.78898	-2.61583	-0.671785	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	9.85233
6.54114	-7.35608	-2.82291	-2.64929	-0.668866	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	0.603695
6.6696	-7.25552	-2.68517	-2.65859	-0.634402	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	3.56038
6.79669	-7.18551	-2.67536	-2.69159	-0.633238	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	0.179002
6.92598	-7.09064	-2.52498	-2.69795	-0.598209	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964	4.26067
7.05147	-7.02681	-2.5498	-2.72797	-0.595748	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	0.371042
7.13772	-6.9109	-1.7654	-2.6938	-0.51429	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	28.4942
7.225	-6.8618	-1.79817	-2.71825	-0.510999	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	0.753103
7.33729	-6.74667	-1.59502	-2.68875	-0.444214	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	23.2216
7.41578	-6.6996	-1.63606	-2.70844	-0.440258	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	1.30247
7.63035	-6.57864	-2.93366	-2.71369	-0.421327	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	15.1616
7.7737	-6.50852	-2.93475	-2.73417	-0.41937	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	0.216636
7.86558	-6.43857	-2.25426	-2.72625	-0.382384	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	6.06624
7.97684	-6.38612	-2.25807	-2.74538	-0.380995	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	0.112658
8.1004	-6.30578	-2.23224	-2.74034	-0.352246	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	2.89638
8.21364	-6.25309	-2.25851	-2.75636	-0.349236	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	0.564844
8.39334	-6.11962	-2.74115	-2.72239	-0.292257	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	13.2118
8.53006	-6.05266	-2.76482	-2.73459	-0.288884	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	0.61742
8.63843	-5.92688	-2.14845	-2.67966	-0.209306	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	20.3502
8.74233	-5.86782	-2.1722	-2.68719	-0.20593	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	0.632738
8.92021	-5.73294	-2.79912	-2.65517	-0.159565	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	10.4241
9.05423	-5.65461	-2.82125	-2.66005	-0.156252	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	0.606739
9.1649	-5.52739	-2.34336	-2.60966	-0.0895143	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	14.0096
9.27064	-5.4543	-2.36152	-2.61008	-0.0860236	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	0.709172
9.39403	-5.35495	-2.47073	-2.59462	-0.0644445	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	1.91391
9.50325	-5.2815	-2.45947	-2.59629	-0.0635647	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	0.246189
9.57352	-5.182	-1.67517	-2.5494	-0.00418374	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	17.0362
9.64655	-5.12114	-1.71133	-2.54447	0.000224751	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	1.3254
9.77909	-4.96961	-2.16505	-2.49367	0.0556842	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	15.4062
9.87076	-4.88964	-2.1953	-2.48622	0.0593996	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	0.952908
9.99073	-4.73943	-2.35613	-2.43469	0.113507	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	11.0855
10.0856	-4.64858	-2.37975	-2.4248	0.116587	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	0.535882
10.2798	-4.49418	-3.56322	-2.43071	0.100004	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	12.2614
10.4199	-4.36365	-3.54895	-2.42296	0.101241	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	0.297497
10.4065	-4.23734	-1.74176	-2.3148	0.224914	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	51.2475
10.4685	-4.16044	-1.76885	-2.29931	0.227645	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	0.387777
10.6024	-3.99699	-2.82897	-2.27778	0.235126	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	9.96927
10.6967	-3.87529	-2.82762	-2.26258	0.2366	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	0.200823
10.7961	-3.72091	-2.93532	-2.23184	0.25608	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	1.60437
10.8903	-3.58918	-2.9468	-2.21556	0.257754	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	0.171771
10.9336	-3.43635	-2.55517	-2.14887	0.322265	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	12.9663
10.9959	-3.32327	-2.57281	-2.12943	0.32469	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	0.439228
11.1264	-3.16336	-3.37918	-2.14338	0.282731	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	13.6589
11.2177	-3.00915	-3.34114	-2.12685	0.28267	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	0.441254
11.2389	-2.90365	-2.45506	-2.07682	0.326903	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	10.4644
11.2987	-2.78201	-2.46503	-2.05694	0.328233	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	0.156356
11.2146	-2.66753	-0.867465	-1.91368	0.490102	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	140.144
11.2204	-2.615	-0.92724	-1.88419	0.493838	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	1.56895
11.2948	-2.37725	-2.27977	-1.84285	0.508325	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	22.3092
11.3192	-2.24925	-2.31381	-1.81148	0.510649	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	0.652957
11.3852	-2.04443	-2.93403	-1.80779	0.477785	11.1623	-1.9797	11.3	-2	0.909855	2.72956	7.59293
11.414	-1.88451	-2.94279	-1.7788	0.479649	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	0.303917
